date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:32	678/678	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:31%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/categories/9	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/categories/9.json	(from https://codeefly.net/wp/zyan/category/web-design/)
22:30:32	3626/3626	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/category/web-design/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/web-design/feed/index.html	(from https://codeefly.net/wp/zyan/category/web-design/)
22:30:32	38967/38967	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:32%20GMT	https://codeefly.net/wp/zyan/category/web-design/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/category/web-design/1234567890	(from https://codeefly.net/wp/zyan/category/web-design/)
22:30:33	5895/5895	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:32%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/posts/572	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/posts/572.json	(from https://codeefly.net/wp/zyan/hello-world-2/)
22:30:33	1726/1726	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/hello-world-2/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world-2/feed/index.html	(from https://codeefly.net/wp/zyan/hello-world-2/)
22:30:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:33%20GMT	https://codeefly.net/wp/zyan/?p=572	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/index273a.html	(from https://codeefly.net/wp/zyan/hello-world-2/)
22:30:34	2412/2412	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:33%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fhello-world-2%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embedcd4f.json	(from https://codeefly.net/wp/zyan/hello-world-2/)
22:30:34	2597/2597	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:30:33%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fhello-world-2%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embedf94f	(from https://codeefly.net/wp/zyan/hello-world-2/)
22:30:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:33%20GMT	https://codeefly.net/wp/zyan/hello-world-2/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world-2/1234567890	(from https://codeefly.net/wp/zyan/hello-world-2/)
22:30:35	57972/57972	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:34%20GMT	https://codeefly.net/wp/zyan/hello-world-2/?replytocom=13	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world-2/indexfa40.html	(from https://codeefly.net/wp/zyan/hello-world-2/)
22:30:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:34%20GMT	https://codeefly.net/wp/zyan/hello-world-2/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world-2/1234567890	(from https://codeefly.net/wp/zyan/hello-world-2/)
22:30:35	5075/5075	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:35%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/posts/1	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/posts/1.json	(from https://codeefly.net/wp/zyan/hello-world/)
22:30:35	1662/1662	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/hello-world/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world/feed/index.html	(from https://codeefly.net/wp/zyan/hello-world/)
22:30:36	2408/2408	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:35%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fhello-world%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed0e32.json	(from https://codeefly.net/wp/zyan/hello-world/)
22:30:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:35%20GMT	https://codeefly.net/wp/zyan/?p=1	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/indexcff1.html	(from https://codeefly.net/wp/zyan/hello-world/)
22:30:36	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:30:35%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed6a03	(from https://codeefly.net/wp/zyan/hello-world/)
22:30:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:36%20GMT	https://codeefly.net/wp/zyan/hello-world/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world/1234567890	(from https://codeefly.net/wp/zyan/hello-world/)
22:30:37	57070/57070	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:36%20GMT	https://codeefly.net/wp/zyan/hello-world/?replytocom=1	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world/index6809.html	(from https://codeefly.net/wp/zyan/hello-world/)
22:30:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:36%20GMT	https://codeefly.net/wp/zyan/hello-world/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world/1234567890	(from https://codeefly.net/wp/zyan/hello-world/)
22:30:37	629/629	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:37%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/tags/2	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/tags/2.json	(from https://codeefly.net/wp/zyan/tag/graphics/)
22:30:38	6127/6127	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/tag/graphics/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/graphics/feed/index.html	(from https://codeefly.net/wp/zyan/tag/graphics/)
22:30:38	38960/38960	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:37%20GMT	https://codeefly.net/wp/zyan/tag/graphics/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/graphics/1234567890	(from https://codeefly.net/wp/zyan/tag/graphics/)
22:30:38	620/620	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:38%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/tags/5	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/tags/5.json	(from https://codeefly.net/wp/zyan/tag/house/)
22:30:39	4008/4008	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/tag/house/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/house/feed/index.html	(from https://codeefly.net/wp/zyan/tag/house/)
22:30:39	38957/38957	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:38%20GMT	https://codeefly.net/wp/zyan/tag/house/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/house/1234567890	(from https://codeefly.net/wp/zyan/tag/house/)
22:30:39	629/629	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:39%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/tags/6	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/tags/6.json	(from https://codeefly.net/wp/zyan/tag/shidtarx/)
22:30:40	4017/4017	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/tag/shidtarx/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/shidtarx/feed/index.html	(from https://codeefly.net/wp/zyan/tag/shidtarx/)
22:30:40	38960/38960	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:39%20GMT	https://codeefly.net/wp/zyan/tag/shidtarx/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/shidtarx/1234567890	(from https://codeefly.net/wp/zyan/tag/shidtarx/)
22:30:41	621/621	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:40%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/tags/7	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/tags/7.json	(from https://codeefly.net/wp/zyan/tag/ui-ux/)
22:30:41	4008/4008	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/tag/ui-ux/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/ui-ux/feed/index.html	(from https://codeefly.net/wp/zyan/tag/ui-ux/)
22:30:41	38957/38957	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:40%20GMT	https://codeefly.net/wp/zyan/tag/ui-ux/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/ui-ux/1234567890	(from https://codeefly.net/wp/zyan/tag/ui-ux/)
22:30:42	632/632	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:41%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/tags/3	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/tags/3.json	(from https://codeefly.net/wp/zyan/tag/ux-design/)
22:30:42	6130/6130	---M-Z	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/tag/ux-design/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/ux-design/feed/index.html	(from https://codeefly.net/wp/zyan/tag/ux-design/)
22:30:42	38961/38961	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:41%20GMT	https://codeefly.net/wp/zyan/tag/ux-design/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/tag/ux-design/1234567890	(from https://codeefly.net/wp/zyan/tag/ux-design/)
22:30:43	768/768	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:42%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/users/1.json	(from https://codeefly.net/wp/zyan/author/zyan/)
22:30:43	8982/8982	---MCZ	200	added ('OK')	application/rss+xml	etag:%222e65957c6b6530155e3fb5bc01ad5935%22	https://codeefly.net/wp/zyan/author/zyan/feed/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/author/zyan/feed/index.html	(from https://codeefly.net/wp/zyan/author/zyan/)
22:30:43	38959/38959	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:43%20GMT	https://codeefly.net/wp/zyan/author/zyan/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/author/zyan/1234567890	(from https://codeefly.net/wp/zyan/author/zyan/)
22:30:44	48717/48717	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20May%202025%2002:30:43%20GMT	https://codeefly.net/wp/zyan/author/zyan/page/2/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/author/zyan/page/2/index.html	(from https://codeefly.net/wp/zyan/author/zyan/)
22:30:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:43%20GMT	https://codeefly.net/wp/zyan/hello-world-2/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world-2/1234567890	(from https://codeefly.net/wp/zyan/hello-world-2/?replytocom=13)
22:30:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:44%20GMT	https://codeefly.net/wp/zyan/hello-world-2/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world-2/1234567890	(from https://codeefly.net/wp/zyan/hello-world-2/?replytocom=13)
22:30:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:44%20GMT	https://codeefly.net/wp/zyan/hello-world/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world/1234567890	(from https://codeefly.net/wp/zyan/hello-world/?replytocom=1)
22:30:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:44%20GMT	https://codeefly.net/wp/zyan/hello-world/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/hello-world/1234567890	(from https://codeefly.net/wp/zyan/hello-world/?replytocom=1)
22:30:46	38966/38966	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:30:45%20GMT	https://codeefly.net/wp/zyan/author/zyan/page/2/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/author/zyan/page/2/1234567890	(from https://codeefly.net/wp/zyan/author/zyan/page/2/)
22:30:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:45%20GMT	https://codeefly.net/wp/zyan/author/zyan/page/1/	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/author/zyan/page/1/index.html	(from https://codeefly.net/wp/zyan/author/zyan/page/2/)
